addresses,hw_vendor,id,last_seen,names,os,os_version,sources
10.0.19.30,HP,5d7aa777-be58-4add-b6b7-a1e828c06d1b,1763100789,"RZDC-SERVER-1930, CQKOL, N50LON.NQG",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.19.48,IBM,5e9b558f-5289-4442-80b2-c61ddd853eb0,1763100790,RZDC-SERVER-1948,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.0.6, 172.31.0.6, fde9:727a:427e:176b:723d:3b44:bf8f:2fe",AWS,5be0f2a2-ec0c-4936-a3a4-ad8ad105ad5e,1763100776,"RZCLOUD-SERVER-06, RZCLOUD-SERVER-06.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-06.COMPUTE.INTERNAL",Ubuntu Linux,22.04,"AWS, runZero"
"23.20.0.8, 172.31.0.8, fde9:727a:f881:e7c4:515f:a246:edfe:7410",AWS,595b1a84-2d90-456a-a55d-a9561367e7a2,1763100776,"RZCLOUD-SERVER-08, RZCLOUD-SERVER-08.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-08.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
"23.20.2.20, 172.31.2.20, fde9:727a:d3de:a988:7c6f:e1dc:162b:3faa",AWS,5d4973e9-bd21-4373-90bd-382a4093812d,1763100780,"RZCLOUD-SERVER-220, RZCLOUD-SERVER-220.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-220.COMPUTE.INTERNAL",Microsoft Windows Server (23H2),,"AWS, runZero"
"23.20.4.9, 172.31.4.9, fde9:727a:9aa7:5171:680e:132:2917:a773",AWS,59c5f9b9-84d1-44d6-9a8a-e2baae1b1821,1763100843,"RZCLOUD-SERVER-49, RZCLOUD-SERVER-49.LOCALDOMAIN, RZCLOUD-SERVER-49.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-49.COMPUTE.INTERNAL, RZCLOUD-SERVER-49.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.10, 172.31.4.10, fde9:727a:80b:4ffa:dec1:fdd2:9294:4d77",AWS,5889b51a-6b50-4e09-9f35-44c2d4d43e5b,1763100782,"RZCLOUD-SERVER-410, RZCLOUD-SERVER-410.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-410.COMPUTE.INTERNAL",Ubuntu Linux,22.04,"AWS, runZero"
198.51.26.2,Microsoft,5fa713a8-c62d-496c-96d7-22af7834d270,1763100778,"RZDMZ-SERVER-262, RZDMZ-SERVER-262.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.3,IBM,5a31ce1b-d8b9-4f8a-87a4-630d76229951,1763100779,RZDMZ-SERVER-273,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.32,Microsoft,5bf0e846-e706-400e-9f12-1b4b1b630443,1763100781,RZDMZ-SERVER-2832,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.2,SUSE,58cb97fe-652b-4483-b0f6-04e0c8cac42d,1763100781,"RZDMZ-SERVER-292, RZDMZ-SERVER-292.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.8,IBM,5fdd13b1-500e-4fe4-a7ce-e0575d763622,1763100782,RZDMZ-SERVER-298,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.17,Intel,590d4fda-9918-4a22-8229-774f33ee84bf,1763100782,RZDMZ-SERVER-2917,Ubuntu Linux,22.04,runZero
198.51.29.18,Dell,5c292976-0daf-4364-81eb-9564693d58ac,1763100782,"RZDMZ-SERVER-2918, RZDMZ-SERVER-2918.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.27,IBM,588ffe22-b8d7-46d0-a959-744747d04d1e,1763100782,"RZDMZ-SERVER-2927, RZDMZ-SERVER-2927.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
,HP,67d583fc-6b02-4f35-9f33-e22dc6b5fd4b,1763090750,RZDC-SERVER-199,,,AzureAD
,IBM,63a41deb-8017-499d-8d86-1bb5fcbdd988,1763090750,RZDC-SERVER-1816,,,AzureAD
,SUSE,64b2fa95-1e0c-4039-8907-73dbe2a074eb,1763090750,RZDC-SERVER-1339,,,AzureAD
10.0.0.22,,61b0f2ac-233f-4f8e-9c19-233f6e2f0e60,1763100778,RZHQ-SERVER-022,Ubuntu Linux,16.04,runZero
10.0.1.11,HP,63641f1f-4f88-43f7-b2f2-e0680c8ea3f4,1763100778,RZHQ-SERVER-111,,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.1.15,VMware,663e52d8-1a49-4d6c-af54-4ec67d58a99c,1763100779,"RZHQ-SERVER-115.LOCALDOMAIN, RZHQ-SERVER-115",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.4.38,,62a48df3-8b58-40c8-b483-64eb2c595e69,1763100783,RZHQ-SERVER-438,CentOS Linux,,runZero
10.0.5.6,Proxmox,60c5b68d-1006-4915-8bbb-ae6afffa725c,1763100783,,,,"Nessus, runZero"
10.0.6.46,Proxmox,62e90017-afdc-4f15-ad3a-5ffdc089dfef,1763100786,"RZHQ-SERVER-646.LOCALDOMAIN, RZHQ-SERVER-646",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.7.47,IBM,616ffa03-9333-4915-85c0-25dd3c70e8bc,1763100787,"RZHQ-SERVER-747, RZHQ-SERVER-747.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.9.50,VMware,63d2d459-eef2-49ba-924a-a4d477c36405,1763100790,"RZHQ-SERVER-950.LOCALDOMAIN, RZHQ-SERVER-950",Ubuntu Linux,,runZero
10.0.10.5,Microsoft,650e0ff7-0527-4cd5-99c7-fc60f0326056,1763100778,"RZBACNET-SERVER-105, RZBACNET-SERVER-105.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.10.23,Microsoft,644df93a-192d-47d6-89b7-eb32690ad922,1763100778,"RZBACNET-SERVER-1023, RZBACNET-SERVER-1023.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.12.11,Proxmox,6799ef6d-bac4-403d-9063-1fe509af33a9,1763100780,RZDC-SERVER-1211.LOCALDOMAIN,Debian Linux,12,"Nessus, runZero"
10.0.17.14,Dell,63a544c6-b551-4c38-9897-bbfad54fe6f3,1763100786,RZDC-SERVER-1714,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
"23.20.0.11, 172.31.0.11, fde9:727a:6f06:4d15:b9c7:d09b:e2f9:b397",AWS,677730ce-3ff2-4168-b348-c1df5ca7f8f9,1763100777,"RZCLOUD-SERVER-011.RUNZERO.LOCAL, RZCLOUD-SERVER-011, RZCLOUD-SERVER-011.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-011.COMPUTE.INTERNAL",Microsoft Windows Server 2016 (RTM),10.0.14393,"AWS, runZero"
"23.20.1.11, 172.31.1.11, fde9:727a:4202:68fb:c1cb:8fd4:885c:52e9",AWS,62310cd5-a65c-416f-b49a-f1b2ce36d790,1763100842,"RZCLOUD-SERVER-111, RZCLOUD-SERVER-111.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-111.COMPUTE.INTERNAL, RZCLOUD-SERVER-111.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.20, 172.31.1.20, fde9:727a:75:d2cd:cba3:de89:7957:d58f",AWS,63bb5a51-53b2-4c67-a48a-f06b7858fa23,1763100779,"RZCLOUD-SERVER-120, RZCLOUD-SERVER-120.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-120.COMPUTE.INTERNAL",,,"AWS, runZero"
"23.20.1.31, 172.31.1.31, fde9:727a:51ff:f962:3712:8a6d:133:8040",AWS,602165ad-9764-49d5-9b98-1066e002203a,1763100779,"RZCLOUD-SERVER-131, RZCLOUD-SERVER-131.CORP.RUNZERO.COM, RZCLOUD-SERVER-131.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-131.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
"23.20.2.13, 172.31.2.13, fde9:727a:6722:34fc:f4c8:74ce:c03f:717f",AWS,606a9e2a-f3bc-47b4-bba3-5b28e86bf41f,1763100780,"RZCLOUD-SERVER-213, RZCLOUD-SERVER-213.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-213.COMPUTE.INTERNAL",Ubuntu Linux,22.04,"AWS, runZero"
"23.20.2.24, 172.31.2.24, fde9:727a:de1f:3dab:4c4d:6425:26b7:21af",AWS,66db950c-68e1-4480-b853-1c724c844292,1763100842,"RZCLOUD-SERVER-224, RZCLOUD-SERVER-224.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-224.COMPUTE.INTERNAL, RZCLOUD-SERVER-224.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.25, 172.31.2.25, fde9:727a:1aa6:3c6d:e9b4:ce0b:14d3:c09c",AWS,608694c1-e222-4c38-9e5c-8a4764e4571a,1763100842,"RZCLOUD-SERVER-225, RZCLOUD-SERVER-225.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-225.COMPUTE.INTERNAL, RZCLOUD-SERVER-225.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.29, 172.31.2.29, fde9:727a:b54c:7450:8faa:ea0e:2b41:bb1a",AWS,6303c3d2-5177-43e2-bc02-a89858296834,1763100780,"RZCLOUD-SERVER-229, RZCLOUD-SERVER-229.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-229.COMPUTE.INTERNAL",Microsoft Windows Server (23H2),,"AWS, runZero"
"23.20.3.42, 172.31.3.42, fde9:727a:2ff0:ffea:ce6b:8ff4:1f5e:44aa",AWS,63cbb125-c051-4996-bcab-3ca65f881e6f,1763100843,"RZCLOUD-SERVER-342, RZCLOUD-SERVER-342.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-342.COMPUTE.INTERNAL, RZCLOUD-SERVER-342.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.48, 172.31.3.48, fde9:727a:33ef:af77:ed56:848c:d065:c008",AWS,636191ac-b3e0-44eb-9fed-1b761c24d4fb,1763100842,"RZCLOUD-SERVER-348, RZCLOUD-SERVER-348.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-348.COMPUTE.INTERNAL, RZCLOUD-SERVER-348.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.7, 172.31.4.7, fde9:727a:7d4f:60aa:ce0b:29b5:a887:f967",AWS,6020e41a-d311-4a4e-8f7f-2d75d6f6d9b6,1763100782,"RZCLOUD-SERVER-47, RZCLOUD-SERVER-47.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-47.COMPUTE.INTERNAL",Ubuntu Linux,22.04,"AWS, runZero"
"23.20.4.47, 172.31.4.47, fde9:727a:4780:a936:9d07:2ff1:6a5d:67e9",AWS,6059fb65-f8ab-4e22-b825-4adc3fb0f24a,1763100842,"RZCLOUD-SERVER-447, RZCLOUD-SERVER-447.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-447.COMPUTE.INTERNAL, RZCLOUD-SERVER-447.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.34,HP,63ee79bb-d563-4d08-aa46-fcc428129950,1763100778,RZDMZ-SERVER-2534,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.25.41,IBM,61bfe019-f68a-45b3-a9d9-c9ab86d4d6d0,1763100778,"RZDMZ-SERVER-2541, RZDMZ-SERVER-2541.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.1,Dell,669eac7a-bc96-4e68-874c-86eb5ad0ac01,1763100780,RZDMZ-SERVER-281,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.28,Intel,671b3cd2-3cc9-45e2-9945-87d6e688be03,1763100781,RZDMZ-SERVER-2828,Ubuntu Linux,22.04,runZero
198.51.28.38,SUSE,623cf57d-a9fb-4c15-9cb5-31a3add685f0,1763100781,RZDMZ-SERVER-2838,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.13,Microsoft,64675385-cdcc-482c-a766-b51498c6f32c,1763100782,"RZDMZ-SERVER-2913, RZDMZ-SERVER-2913.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
,Dell,6bfcf0d4-7bc6-49e9-8c69-91bca51da0f9,1763090750,RZBACNET-SERVER-1049,,,AzureAD
,Dell,6f6d008f-26b9-48ed-833d-3fba04716b8a,1763090750,RZDC-SERVER-1112,,,AzureAD
,Dell,6f2f1988-5aac-41f6-8dbe-7561de4049f4,1763090750,RZDC-SERVER-1419,,,AzureAD
,Dell,6c1d2c0d-adf7-4c7d-a6c5-4ca637af873c,1763090750,RZHQ-SERVER-63,,,AzureAD
10.0.1.18,VMware,6fc9acf1-0e0b-4fbc-975d-e2bf22f0a892,1763100779,"RZHQ-SERVER-118.LOCALDOMAIN, RZHQ-SERVER-118",Ubuntu Linux,,runZero
10.0.4.45,IBM,6d9c58bf-c88a-4a7c-b5b9-286d41e182eb,1763100783,RZHQ-SERVER-445,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.4.47,Dell,6f6f3e17-5125-4a81-8ed0-70384d29b575,1763100783,"RZHQ-SERVER-447, RZHQ-SERVER-447.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.10.38,Proxmox,6cb9faec-2469-41d2-b498-2d6ada1c9d6c,1763100777,,,,"Nessus, runZero"
10.0.10.45,IBM,6857e595-84f7-47bf-9d1e-5015ccb2e9c9,1763100778,RZBACNET-SERVER-1045,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.11.4,Microsoft,69efb5c2-7c71-4839-ac70-fce14d068288,1763100778,RZDC-SERVER-114,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.12.6,SUSE,6b0c2f5f-be1b-49a4-a224-77b10d58afdf,1763100780,RZDC-SERVER-126,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.14.32,IBM,6f91fad9-ac12-4d79-aab6-6ae58e1c7aa1,1763100782,RZDC-SERVER-1432,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.15.28,IBM,6a54332c-8834-41d6-a305-fa573131192c,1763100783,RZDC-SERVER-1528,Raspberry Pi OS,9.0,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.16.34,VMware,6b69ef71-c8bf-471b-8f5f-868cd9450e19,1763100785,"RZDC-SERVER-1634.LOCALDOMAIN, RZDC-SERVER-1634",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.17.13,,6d50b66d-e3ee-4c71-bcf1-22a8fb49b4a0,1763100786,RZDC-SERVER-1713,Ubuntu Linux,16.04,runZero
10.0.17.33,Microsoft,680622dc-456b-48f9-8309-98c66eb5c089,1763100786,"RZDC-SERVER-1733, RZDC-SERVER-1733.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.19.25,VMware,6f680b37-6d2f-40ea-a8c9-ff0ed18a3b73,1763100789,"RZDC-SERVER-1925.LOCALDOMAIN, RZDC-SERVER-1925",Ubuntu Linux,,runZero
"23.20.0.32, 172.31.0.32, fde9:727a:9719:a9e9:d746:fd79:8cd1:319b",AWS,6e1d63f2-19f2-4e6b-b306-bcc86c50b15a,1763100842,"RZCLOUD-SERVER-032, RZCLOUD-SERVER-032.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-032.COMPUTE.INTERNAL, RZCLOUD-SERVER-032.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.3, 172.31.2.3, fde9:727a:89c7:75ba:9ebe:eeae:63f9:6d51",AWS,68fc119f-cd80-4d8e-955c-a9a5775a099b,1763100842,"RZCLOUD-SERVER-23, RZCLOUD-SERVER-23.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-23.COMPUTE.INTERNAL, RZCLOUD-SERVER-23.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.45, 172.31.3.45, fde9:727a:18c6:dbfc:3a99:dc9b:ee14:d3d7",AWS,69c0a724-f2e0-46d1-8128-b862f2424826,1763100842,"RZCLOUD-SERVER-345, RZCLOUD-SERVER-345.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-345.COMPUTE.INTERNAL, RZCLOUD-SERVER-345.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.46, 172.31.4.46, fde9:727a:9a2d:e8d0:d4c1:fa02:ae5c:aa7c",AWS,6b0dc985-bf90-458a-b183-081de573e432,1763100842,"RZCLOUD-SERVER-446, RZCLOUD-SERVER-446.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-446.COMPUTE.INTERNAL, RZCLOUD-SERVER-446.US-EAST-2.COMPUTE.AMAZONAWS.COM",,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.6,Dell,6b0dad46-1d7e-43d1-ab55-ba74a8d2acfc,1763100776,RZDMZ-SERVER-256,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.25.7,IBM,6d15e6c7-1750-4ece-8ca5-36b5f8f0c27c,1763100776,RZDMZ-SERVER-257,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.4,SUSE,6e217b0b-7ca6-4472-9a91-e13de4bc8cd8,1763100778,RZDMZ-SERVER-264,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.49,IBM,68645fa2-a4ac-475d-828b-a06e6af7c020,1763100779,RZDMZ-SERVER-2649,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.11,Dell,6df9bf3f-145e-4b5b-8751-90aa7e01ac5c,1763100782,RZDMZ-SERVER-2911,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.14,IBM,6b873cd3-905e-49cc-9537-2f28815d21d7,1763100782,RZDMZ-SERVER-2914,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
,IBM,76676d3c-1505-42a9-8200-122573b25b6d,1763090750,RZHQ-SERVER-410,,,AzureAD
,IBM,746adab7-d983-444e-bf4c-59231db2a706,1763090750,RZDC-SERVER-1446,,,AzureAD
,HP,70cd8773-15f8-4a97-953d-144fb4434869,1763090750,RZHQ-SERVER-048,,,AzureAD
10.0.0.17,Microsoft,74ab1935-3174-4071-8c6f-46b663ed9d1a,1763100778,RZHQ-SERVER-017,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.0.27,Microsoft,7593c28f-0f4b-414c-99bc-6b188a32c80e,1763100778,"RZHQ-SERVER-027, RZHQ-SERVER-027.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.1.25,Microsoft,73e55b1a-3f96-4616-bafe-48af40910722,1763100779,"RZHQ-SERVER-125, RZHQ-SERVER-125.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.2.12,Dell,738b0d5c-6815-46dd-85a5-13120a122a2e,1763100780,RZHQ-SERVER-212,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.2.36,,72b6c8be-8777-4a7c-9e76-918876e5a443,1763100780,RZHQ-SERVER-236,CentOS Linux,,runZero
10.0.2.39,,7245ff17-3fd5-4083-8ec5-33323a3bdc47,1763100780,RZHQ-SERVER-239,CentOS Linux,,runZero
10.0.3.40,VMware,76cb82b5-28dc-4867-8033-da77e09e57bb,1763100782,"RZHQ-SERVER-340.LOCALDOMAIN, RZHQ-SERVER-340",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.4.22,Proxmox,7579373c-55a1-40ef-9acf-2a06cabde3a5,1763100783,RZHQ-SERVER-422,Microsoft Windows Server (23H2),,runZero
10.0.4.35,SUSE,70f0c647-8453-4059-bffb-91d5fde30778,1763100783,RZHQ-SERVER-435,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.5.25,Proxmox,7667fe5b-5617-4901-b8c2-919344ff5b66,1763100784,"RZHQ-SERVER-525.LOCALDOMAIN, RZHQ-SERVER-525",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.9.41,IBM,76fc2ddf-7b99-4ad0-a92c-256d7488d750,1763100790,RZHQ-SERVER-941,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.10.16,VMware,74da204a-7e7e-41eb-b327-9cbbe76a43b5,1763100778,"RZBACNET-SERVER-1016.LOCALDOMAIN, RZBACNET-SERVER-1016",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.11.20,,74271d95-1ab7-4359-95f6-7e39f4a0e321,1763100778,RZDC-SERVER-1120,CentOS Linux,,runZero
10.0.13.30,Microsoft,75d1f8ee-0531-47ea-a555-54d02ba787ca,1763100781,"RZDC-SERVER-1330, RZDC-SERVER-1330.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.15.33,SUSE,75376aeb-0572-48ed-a37a-99750ab0338e,1763100764,"RZDC-SERVER-1533, CQKOL, N50LON.NQG",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.16.16,Proxmox,7594abfa-b2f9-4934-a923-b20c4b898407,1763100784,,Debian Linux,12,runZero
10.0.19.16,,723b9464-ce23-4f45-92e8-a1aecf491719,1763100789,RZDC-SERVER-1916,CentOS Linux,,runZero
10.0.20.33,Microsoft,7023a6ff-b9c9-49d9-8c74-afc5a193f718,1763100778,"RZBACNET-SERVER-2033, RZBACNET-SERVER-2033.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
"23.20.0.47, 172.31.0.47, fde9:727a:33df:19c9:4f53:4654:e916:b3ca",AWS,71b9aeae-88ed-4ff1-9cd3-798854a1efac,1763100842,"RZCLOUD-SERVER-047, RZCLOUD-SERVER-047.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-047.COMPUTE.INTERNAL, RZCLOUD-SERVER-047.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.22, 172.31.1.22, fde9:727a:38b6:dece:d8f9:759b:e3ca:d0f",AWS,72162cc3-d3c4-46f3-8577-7d4a94bbf045,1763100842,"RZCLOUD-SERVER-122, RZCLOUD-SERVER-122.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-122.COMPUTE.INTERNAL, RZCLOUD-SERVER-122.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.35, 172.31.1.35, fde9:727a:617c:7a67:71ad:add1:93d:2255",AWS,76492fbb-74ee-4fbd-95e8-3b6cee8d32fb,1763100779,"RZCLOUD-SERVER-135, RZCLOUD-SERVER-135.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-135.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
"23.20.1.44, 172.31.1.44, fde9:727a:c297:247f:935a:6e0:2e0c:9cd6",AWS,766118eb-70a6-4d2e-9949-5e16ad9b6fae,1763100843,"RZCLOUD-SERVER-144, RZCLOUD-SERVER-144.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-144.COMPUTE.INTERNAL, RZCLOUD-SERVER-144.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.23, 172.31.3.23, fde9:727a:ed91:7148:6160:155a:b6c6:a3ed",AWS,736f4b50-4aaf-47f2-8c3a-ae22b43f9123,1763100781,"RZCLOUD-SERVER-323, RZCLOUD-SERVER-323.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-323.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
198.51.25.10,,70cc26a9-75d3-4af0-a9f3-ea4675f29e18,1763100777,RZDMZ-SERVER-2510,CentOS Linux,,runZero
198.51.25.24,Dell,73056fb8-c062-457d-847d-cfd7d162706d,1763100777,RZDMZ-SERVER-2524,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.25.35,Dell,77ded1e1-c0a5-4efb-85c3-ac140d585c9f,1763100778,"RZDMZ-SERVER-2535, RZDMZ-SERVER-2535.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.25.38,IBM,74329b08-598c-48cd-8eb8-cf1eff00b76e,1763100778,"RZDMZ-SERVER-2538, RZDMZ-SERVER-2538.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.22,,720e6954-9fba-4604-91da-4e15495f0c56,1763100778,RZDMZ-SERVER-2622,Ubuntu Linux,16.04,runZero
198.51.27.11,IBM,71a50c1c-18ae-4705-9332-bc1330ba8c09,1763100779,RZDMZ-SERVER-2711,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.15,SUSE,716c07b7-7ae8-4b7d-9aa3-148f09e7e348,1763100780,"RZDMZ-SERVER-2815, RZDMZ-SERVER-2815.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.33,Dell,76be4e4f-aace-49a7-98b1-16fb652a1612,1763100781,RZDMZ-SERVER-2833,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.30,SUSE,73241b62-8e1f-4eab-9a31-0fd665b85012,1763100782,RZDMZ-SERVER-2930,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
,IBM,7e52c914-fb4e-4973-bd77-9d1e95939c72,1763090750,RZDC-SERVER-1416,,,AzureAD
,Dell,78d96bc5-b84a-4b27-81d5-d4ecaabc2a2b,1763090750,RZHQ-SERVER-732,,,AzureAD
,Dell,7f399bb9-c4cc-4fe5-acf0-14c129b16e82,1763090750,RZHQ-SERVER-150,,,AzureAD
10.0.0.6,VMware,7e6f37ec-f886-4ae6-8cf3-be151d69eddb,1763100778,"RZHQ-SERVER-06.LOCALDOMAIN, RZHQ-SERVER-06",Ubuntu Linux,,runZero
