addresses,hw_vendor,id,last_seen,names,os,os_version,sources
"23.20.4.42, 172.31.4.42, fde9:727a:b9df:ea:b2a0:f804:346d:43eb",AWS,deee7ee3-b206-4fb2-98d0-4acdcb343189,1759385558,"RZCLOUD-SERVER-442, RZCLOUD-SERVER-442.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-442.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.4.50, 172.31.4.50, fde9:727a:4bbc:71f5:5833:f50:c583:8dd4",AWS,dcfaefb8-b4e0-47c5-9ebd-ba862f336aad,1759385646,"RZCLOUD-SERVER-450, RZCLOUD-SERVER-450.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-450.COMPUTE.INTERNAL, RZCLOUD-SERVER-450.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.28.47,Microsoft,dd70ee71-1bc9-40af-ba90-f8be0d427e98,1759385533,"RZDMZ-SERVER-2847, RZDMZ-SERVER-2847.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.1.46,Apple,e2b07db8-40f3-4a68-923d-d44123b4a9f0,1759385617,"RZHQ-MOBILE-146.LAN, RZHQ-MOBILE-146",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.2.10,Apple,e2f439c4-79fc-433d-9d57-d56adf1b0686,1759385620,"RZHQ-MOBILE-210.LAN, RZHQ-MOBILE-210",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.2.29,Axis,e53d9df0-ddca-4a73-af26-d76f9eeb6a94,1759385531,RZHQ-IP-CAMERA-229,Microsoft Windows CE,,runZero
10.0.3.5,Apple,e3001bf4-0df9-48f1-838e-50f32da288b4,1759385532,"RZHQ-MOBILE-35.LAN, RZHQ-MOBILE-35",Apple iOS,15.2,"AzureAD, Nessus, runZero"
10.0.3.47,Axis,e5cc1184-1efc-412e-87af-eba98170155d,1759385534,RZHQ-IP-CAMERA-347,Microsoft Windows CE,,runZero
10.0.4.26,Dell,e6da4a6a-0f02-4c52-9214-fa093112132c,1759385535,RZHQ-SERVER-426,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.8.3,Axis,e4b910e7-e429-47c3-bb99-de6e80b301ba,1759385539,RZHQ-IP-CAMERA-83,Microsoft Windows CE,,runZero
10.0.19.20,Axis,e39c5d9b-fd23-4d7e-878f-660ddea0028e,1759385539,RZDC-IP-CAMERA-1920,Microsoft Windows CE,,runZero
10.0.20.32,Microsoft,e0d7b08d-a528-42c2-8e27-d9d31724a7e1,1759385529,"RZBACNET-SERVER-2032, RZBACNET-SERVER-2032.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
"23.20.1.18, 172.31.1.18, fde9:727a:f40e:555c:606b:ee68:10d:4ce4",AWS,e74b8042-1021-465b-917c-261b32b9ec23,1759385558,"RZCLOUD-SERVER-118.RUNZERO.LOCAL, RZCLOUD-SERVER-118, RZCLOUD-SERVER-118.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-118.COMPUTE.INTERNAL",Microsoft Windows Server 2016 (RTM),10.0.14393,"AWS, runZero"
"23.20.3.31, 172.31.3.31, fde9:727a:38f6:d435:b6ec:6ba1:365c:1e36",AWS,e186d213-35af-4139-a922-9cc0150c8632,1759385645,"RZCLOUD-SERVER-331, RZCLOUD-SERVER-331.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-331.COMPUTE.INTERNAL, RZCLOUD-SERVER-331.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.35, 172.31.3.35, fde9:727a:26b5:a7df:21c4:722a:8a5:6be4",AWS,e12a84bf-23e9-48ce-9ca5-3de505401963,1759385557,"RZCLOUD-SERVER-335.RUNZERO.LOCAL, RZCLOUD-SERVER-335, RZCLOUD-SERVER-335.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-335.COMPUTE.INTERNAL",Microsoft Windows Server 2016 (RTM),10.0.14393,"AWS, runZero"
"23.20.4.30, 172.31.4.30, fde9:727a:6de3:13e6:787f:dc5e:a787:4e7b",AWS,e72e3514-f890-4edc-9a66-5946ab8d777c,1759385646,"RZCLOUD-SERVER-430, RZCLOUD-SERVER-430.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-430.COMPUTE.INTERNAL, RZCLOUD-SERVER-430.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.41, 172.31.4.41, fde9:727a:bf6e:d5b3:60da:757d:6282:341f",AWS,e386a5b6-c828-48fa-9d13-aa3766bf1c22,1759385644,"RZCLOUD-SERVER-441, RZCLOUD-SERVER-441.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-441.COMPUTE.INTERNAL, RZCLOUD-SERVER-441.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.12,Microsoft,e39487b5-cf87-417e-ae0b-fdd1bbe54b83,1759385528,"RZDMZ-SERVER-2512, RZDMZ-SERVER-2512.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.1,Dell,e02f3b96-6617-4afc-bd7f-822104aaa405,1759385530,RZDMZ-SERVER-271,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.9,Microsoft,e172cea9-0c08-42b9-9145-be83bb14a372,1759385530,"RZDMZ-SERVER-279, RZDMZ-SERVER-279.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.28.34,Microsoft,e26ba213-62f4-44e9-91aa-347d15a216c4,1759385532,"RZDMZ-SERVER-2834, RZDMZ-SERVER-2834.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.1,Microsoft,e4c0f4b8-2aa1-4933-b9db-39c4c124a0da,1759385533,"RZDMZ-SERVER-291, RZDMZ-SERVER-291.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.7,IBM,e3f6cb20-d2bc-4ab3-a9f0-06b7a2f5bfcd,1759385533,RZDMZ-SERVER-297,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
"10.0.0.4, 10.0.0.30, 10.0.0.39, 10.0.1.22, 10.0.1.30, 10.0.2.37, 10.0.6.3, 10.0.7.19, 10.0.8.8, 10.0.8.18, 10.0.9.31, 10.0.11.12, 10.0.11.46, 10.0.11.47, 10.0.13.17, 10.0.15.15, 10.0.17.25, 10.0.18.24, 10.0.19.9, 10.0.19.18, 10.0.19.30, 10.0.20.15",Dell,eb13fa8b-3a53-4359-a139-1f21ef6ed70e,1759385621,"CQKOL, RZBACNET-SERVER-2015, N50LON.NQG, RZDC-SERVER-1112, RZDC-SERVER-1146, RZDC-SERVER-1147, RZDC-SERVER-1317, RZDC-SERVER-1515, RZDC-SERVER-1725, RZDC-SERVER-1824, RZDC-SERVER-1918, RZDC-SERVER-1930, RZDC-SERVER-199, RZHQ-SERVER-030, RZHQ-SERVER-039, RZHQ-SERVER-04, RZHQ-SERVER-122, RZHQ-SERVER-130, RZHQ-SERVER-237, RZHQ-SERVER-63, RZHQ-SERVER-719, RZHQ-SERVER-818, RZHQ-SERVER-88, RZHQ-SERVER-931",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.0.12,Axis,ec3a5076-9776-4d84-87af-8b864f747680,1759385528,RZHQ-IP-CAMERA-012,Microsoft Windows CE,,runZero
10.0.4.7,Axis,ea542668-af2b-487a-99e5-3838e2c2b31d,1759385534,RZHQ-CAMERA-47,Microsoft Windows CE,,"Nessus, runZero"
10.0.15.17,,ea0b2d3f-acb9-41df-b8e2-d68a1f12b2fa,1759385535,RZDC-SERVER-1517,Ubuntu Linux,16.04,runZero
10.0.16.24,Proxmox,e84b9945-0815-4af6-b8a4-e8f3cee010b9,1759385536,"RZDC-SERVER-1624.RUNZERO.LOCAL, RZDC-SERVER-1624",Microsoft Windows Server 2016 (RTM),10.0.14393,runZero
10.0.0.23,Dell,f5492320-1203-48a2-8274-20ae732778b6,1759385529,RZHQ-SERVER-023,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.7.24,Apple,f413e190-ebee-4c3c-9e3e-3ad6671d829a,1759385616,"RZHQ-MOBILE-724.LAN, RZHQ-MOBILE-724",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.8.48,SUSE,f4e5924f-238f-4177-b6e9-b5a88fb97873,1759385541,RZHQ-SERVER-848,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.11.15,,f2a18ef1-1faf-4980-b8ae-2d1e35bd1908,1759385529,RZDC-SERVER-1115,Ubuntu Linux,16.04,runZero
10.0.16.13,Apple,f014b7da-b2ec-4211-952e-10b552016695,1759385618,"RZDC-MOBILE-1613.LAN, RZDC-MOBILE-1613",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.17.23,Microsoft,f73e0415-1405-494a-a295-3678050c8aef,1759385537,"RZDC-SERVER-1723, RZDC-SERVER-1723.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.20.12,Microsoft,f0b402bb-b876-4826-9c4f-0b5034beee62,1759385529,"RZBACNET-SERVER-2012, RZBACNET-SERVER-2012.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
198.51.27.23,Microsoft,f2cb36d8-12ea-4861-b5b2-cec229912a28,1759385531,"RZDMZ-SERVER-2723, RZDMZ-SERVER-2723.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.24,Microsoft,f4ffa00e-516e-40c4-94fa-9bc9add6f5ee,1759385531,"RZDMZ-SERVER-2724, RZDMZ-SERVER-2724.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.35,Proxmox,f4917b17-bc7a-45b6-8d8b-cacb8dc04c34,1759385531,"RZDMZ-SERVER-2735.RUNZERO.LOCAL, RZDMZ-SERVER-2735",Microsoft Windows Server 2016 (RTM),10.0.14393,runZero
198.51.29.33,Microsoft,f2dc57cc-11bd-47b3-bae9-e4334629cafa,1759385534,"RZDMZ-SERVER-2933, RZDMZ-SERVER-2933.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.47,Microsoft,f11ceadf-bf63-4ee7-abd9-63a2652f5a2e,1759385534,"RZDMZ-SERVER-2947, RZDMZ-SERVER-2947.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.1.3,,f934a937-6bdd-44ee-83b3-977d85756d4b,1759385531,"RZHQ-SERVER-13, RZHQ-SERVER-13.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,runZero
10.0.1.48,Axis,fc4c4a97-ed58-4420-8992-7905c3e0c1e3,1759385531,RZHQ-IP-CAMERA-148,Microsoft Windows CE,,runZero
10.0.6.36,Microsoft,fd87fe28-f3a7-46e0-8c7e-8dce2ca13e8a,1759385537,"RZHQ-SERVER-636, RZHQ-SERVER-636.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.7.23,SUSE,fea24091-fd10-4764-b1cb-eceb49b9e55b,1759385538,RZHQ-SERVER-723,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.9.16,Microsoft,f95856ef-94bb-453e-a83c-bb856f8d466c,1759385542,"RZHQ-SERVER-916, RZHQ-SERVER-916.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.12.24,Dell,fc446147-8128-4f57-803b-344f5a4e0d13,1759385531,RZDC-SERVER-1224,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
198.51.25.23,HP,fe0560cf-8643-4058-b3bf-1f0621ff9cf5,1759385529,RZDMZ-SERVER-2523,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.11,Microsoft,f9864465-cbce-48f4-9239-ec7d3420cdf8,1759385530,"RZDMZ-SERVER-2611, RZDMZ-SERVER-2611.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.16,,fdad036d-55e1-4f12-abc6-d56b0ea24b7e,1759385531,"RZDMZ-SERVER-2716, RZDMZ-SERVER-2716.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,runZero
198.51.28.29,HP,f8036579-9864-497f-baf1-399a55da3a6c,1759385532,RZDMZ-SERVER-2829,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.48,Microsoft,feaac629-26d6-4c78-96c5-8eff29858645,1759385534,"RZDMZ-SERVER-2948, RZDMZ-SERVER-2948.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
